entity_id,state,last_changed
sensor.garage_person_count,1,2024-09-20T23:53:53.185Z
sensor.garage_person_count,0,2024-09-20T23:54:11.919Z
sensor.garage_person_count,1,2024-09-21T00:16:59.409Z
sensor.garage_person_count,2,2024-09-21T00:17:36.553Z
sensor.garage_person_count,1,2024-09-21T00:17:48.499Z
sensor.garage_person_count,0,2024-09-21T00:18:01.907Z
sensor.garage_person_count,1,2024-09-21T00:18:16.940Z
sensor.garage_person_count,0,2024-09-21T00:18:31.699Z
sensor.garage_person_count,1,2024-09-21T00:18:38.734Z
sensor.garage_person_count,0,2024-09-21T00:18:43.575Z
sensor.garage_person_count,1,2024-09-21T00:23:49.517Z
sensor.garage_person_count,0,2024-09-21T00:23:57.085Z
sensor.garage_person_count,1,2024-09-21T00:25:12.738Z
sensor.garage_person_count,0,2024-09-21T00:25:20.105Z
sensor.garage_person_count,1,2024-09-21T00:25:22.514Z
sensor.garage_person_count,0,2024-09-21T00:25:36.322Z
sensor.garage_person_count,1,2024-09-21T00:57:09.736Z
sensor.garage_person_count,0,2024-09-21T00:57:22.121Z
sensor.garage_person_count,1,2024-09-21T01:08:58.031Z
sensor.garage_person_count,0,2024-09-21T01:09:25.161Z
sensor.garage_person_count,1,2024-09-21T01:10:15.976Z
sensor.garage_person_count,0,2024-09-21T01:11:10.659Z
sensor.garage_person_count,1,2024-09-21T01:11:15.183Z
sensor.garage_person_count,2,2024-09-21T01:11:23.190Z
sensor.garage_person_count,1,2024-09-21T01:11:24.196Z
sensor.garage_person_count,0,2024-09-21T01:11:32.787Z
sensor.garage_person_count,1,2024-09-21T01:24:08.342Z
sensor.garage_person_count,0,2024-09-21T01:24:17.467Z
sensor.garage_person_count,1,2024-09-21T01:27:30.315Z
sensor.garage_person_count,0,2024-09-21T01:27:36.283Z
sensor.garage_person_count,1,2024-09-21T01:38:06.735Z
sensor.garage_person_count,0,2024-09-21T01:38:20.921Z
sensor.garage_person_count,1,2024-09-21T01:42:05.908Z
